,frame,x_x,y_x,object_RSPO,object_TopFLASH,x_y,y_y,background_RSPO,background_TopFLASH,RSPO_corrected,TopFLASH_corrected,channel_1_name,channel_2_name,filename,position,condition,time
119,44,721,1346,259.4974629340858,1694.1706640924729,1948,1962,144.24370683893963,135.0422266775575,115.25375609514614,1559.1284374149154,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,11.0
120,45,729,1355,258.9498279745551,1615.5605554317965,1948,1962,143.7739659909408,135.04470186381525,115.17586198361428,1480.5158535679811,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,11.25
121,46,729,1355,256.50330437365415,1605.842404890968,1948,1962,143.7486200836613,134.88119105962724,112.75468428999284,1470.9612138313407,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,11.5
122,47,725,1355,253.8666369644316,1530.5008539392588,1948,1962,143.5170416573847,134.99264869681443,110.34959530704684,1395.5082052424443,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,11.75
123,48,704,1359,252.2455384767704,1524.096705527091,1819,2017,140.79767827529022,130.99702977649068,111.44786020148015,1393.0996757506002,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,12.0
124,49,674,1384,244.05888468107224,1445.3900893542238,1789,2013,139.85450855176853,129.37942130145294,104.20437612930372,1316.0106680527708,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,12.25
125,50,704,1384,244.67332491770009,1354.6549342838048,1764,2030,138.98599044578106,128.464221182644,105.687334471919,1226.1907131011608,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,12.5
126,51,704,1384,239.6586223113289,1306.7456746120145,1678,2013,137.1089081953417,125.57317888171085,102.54971411598724,1181.1724957303036,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,12.75
127,52,704,1384,239.20974728348307,1333.159525754313,1700,2026,137.28642855374866,126.0702457859954,101.9233187297344,1207.0892799683177,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,13.0
128,53,665,1376,235.9735155070419,1337.5616940174748,1725,1996,137.71042795970396,126.81436103066756,98.26308754733792,1210.7473329868071,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,13.25
129,54,657,1376,235.5077597089181,1281.9869557684217,1747,2081,138.10984876611963,127.8181975693671,97.39791094279845,1154.1687581990543,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,13.5
130,55,601,1419,225.34197173337293,1190.097349075518,1764,2073,138.5489715601099,128.47300809385905,86.79300017326304,1061.6243409816589,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,13.75
131,56,635,1372,233.0897750055692,1188.9246305784511,1892,1983,141.5070914086285,133.49748768594836,91.58268359694068,1055.4271428925028,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,14.0
132,57,635,1376,232.44865226108263,1199.738966857256,1892,1983,141.59048043365263,133.6160986114205,90.85817182743004,1066.1228682458354,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,14.25
133,58,627,1393,225.77436202074207,1104.0949233929853,1888,1983,141.5077597089181,133.3911784361773,84.26660231182399,970.703744956808,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,14.5
134,59,601,1363,224.83468230984383,1152.93393727878,1888,1983,141.5170664092473,133.23056359991088,83.31761590059654,1019.7033736788692,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,14.75
135,60,635,1397,226.9597782233113,1069.681418776763,1888,1983,141.0523006856266,133.3334818445088,85.90747753768471,936.347936932254,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,15.0
136,61,627,1384,224.04113759560408,1081.693349174525,1884,1983,141.10895769906685,133.1079181208386,82.9321798965372,948.5854310536868,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,15.25
137,62,593,1376,220.3643969208683,1000.5164476126828,1879,2000,141.1414816464939,133.29697284720675,79.2229152743744,867.2194747654762,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,15.5
138,63,614,1393,223.94589242840524,951.9834410039356,1879,2000,140.81958367367145,133.42585579564863,83.1263087547338,818.5575852082869,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,15.75
139,64,618,1393,221.1217544120195,1025.0447266156775,1879,2000,140.94467958713892,133.30006683002895,80.17707482488058,891.7446597856488,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,16.0
140,65,597,1397,216.35439716838687,917.4601866290438,1879,2000,140.91106655775846,133.53028390386376,75.44333061062846,783.9299027251801,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,16.25
141,66,563,1402,212.0801960347516,885.1970743298433,1866,2000,140.57102546966658,132.8761416796614,71.50917056508504,752.3209326501819,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,16.5
142,67,558,1397,213.2427415162991,882.8678745575604,1918,1996,141.4936758991114,134.6758248558204,71.74906561718771,748.19204970174,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,16.75
143,68,593,1402,211.08682953392244,837.4973639266354,1982,1996,142.54515977327293,136.37744115244672,68.54166976064951,701.1199227741887,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,17.0
144,69,640,1393,212.19286651320516,834.8560926709735,1935,2000,141.68750773495705,135.4073661543031,70.50535877824808,699.4487265166704,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,17.25
145,70,516,1380,208.7051558129749,832.9315115962477,1905,1983,140.75629316106037,134.123660305438,67.94886265191457,698.8078512908097,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,17.5
146,71,520,1380,206.34773891735352,794.5980297517389,1952,1983,142.48667112200192,136.24652855127349,63.8610677953516,658.3515012004653,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,17.75
147,72,550,1393,208.0997252543254,762.0021039083191,1892,1953,141.52483849409668,134.38053513526893,66.57488676022871,627.6215687730502,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,18.0
148,73,537,1393,210.4011781886587,776.1611346253806,1875,1949,141.7486200836613,133.89371550209154,68.65255810499738,642.2674191232891,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,18.25
149,74,520,1389,211.7050568055246,749.6132026434989,1849,1974,141.65671641791045,133.2365535506547,70.04834038761416,616.3766490928442,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,18.5
150,75,528,1355,215.83973168980967,741.2569490854187,1781,1962,140.48813148189402,130.49476498106483,75.35160020791565,610.7621841043539,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,18.75
151,76,533,1355,214.6076829781441,740.6950570530432,1871,1893,143.0111878418851,134.12568995816935,71.59649513625902,606.5693670948739,RSPO,TopFLASH,Position 11_RSPO_TOPFLASH_max_background_corrected.csv,11,IWR,19.0
152,1,1084,1389,315.16888195836736,3710.2110591322,888,2038,136.48033464518204,126.16742159847529,178.68854731318532,3584.0436375337244,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,0.25
153,2,1080,1380,313.343432093265,3670.711244771169,815,2051,132.61238583203385,124.69379470805178,180.73104626123117,3546.017450063117,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,0.5
154,3,1046,1384,313.9234672409099,3704.6719635652585,815,2030,133.1135615455063,125.1559862379644,180.8099056954036,3579.515977327294,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,0.75
155,4,1071,1389,310.528922551422,3607.0785624118216,811,2017,133.54867453775896,125.44756317912923,176.98024801366304,3481.6309992326924,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,1.0
156,5,1054,1384,307.02339051013587,3494.220588599292,811,2017,133.40813346204305,125.50855176852058,173.61525704809284,3368.7120368307715,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,1.25
157,6,1067,1397,305.57117398084205,3438.296032276429,811,2017,133.26707259721294,125.29838370337367,172.3041013836291,3312.997648573056,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,1.5
158,7,1110,1397,298.55441696987697,3091.0639340610383,811,2009,133.4273161555407,125.58270834880324,165.12710081433627,2965.481225712235,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,1.75
159,8,1024,1414,305.12747209227496,3544.4750377465903,811,2004,133.76428801267295,125.6134501621247,171.363184079602,3418.8615875844657,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,2.0
160,9,1076,1444,297.0761614811515,3295.3334570926463,811,2004,133.72614539244077,125.40989084428604,163.3500160887107,3169.92356624836,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,2.25
161,10,1093,1423,292.2196975322393,3071.937947080518,811,2004,133.76683745451845,125.41239078240638,158.45286007772086,2946.5255562981115,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,2.5
162,11,1046,1410,298.87383975644167,3426.327689908665,811,2026,133.8323556347615,125.22261825202348,165.04148412168016,3301.105071656642,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,2.75
163,12,1007,1363,305.5669414123413,3515.9479963367244,832,2038,135.5961733620455,125.6142174698646,169.9707680502958,3390.33377886686,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,3.0
164,13,1041,1384,301.83497933219473,3434.199772282864,832,2043,135.29999257444123,125.33855597633722,166.5349867577535,3308.861216306527,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,3.25
165,14,1024,1380,303.4064255835252,3564.8751516051584,828,2043,135.37234226875572,125.28432464542956,168.03408331476945,3439.590826959729,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,3.5
166,15,1054,1436,292.2421722234598,3013.5242444493947,828,2043,135.6717160466325,125.30969530457168,156.57045617682732,2888.214549144823,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,3.75
167,16,1020,1436,297.0351476448603,3368.2562560332667,828,2043,136.17266899334174,125.49709165614712,160.86247865151853,3242.75916437712,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,4.0
168,17,973,1402,308.00173263038045,3741.8659934160046,828,2043,135.99918318853494,125.5622633103141,172.0025494418455,3616.30373010569,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,4.25
169,18,1050,1474,288.522883096953,2764.950793297196,828,2043,136.66822603400905,125.98254993688276,151.85465706294397,2638.968243360313,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,4.5
170,19,1024,1466,290.92903640998986,2917.015148139897,828,2043,136.86369149278482,126.55617435212,154.06534491720504,2790.4589737877777,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,4.75
171,20,1020,1436,290.6151085369174,3053.792975421401,828,2043,137.13212544243953,126.86530036385238,153.48298309447785,2926.927675057548,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,5.0
172,21,1029,1461,286.75678819831194,2812.6014950124995,815,2038,136.54092720477215,126.76433751639811,150.2158609935398,2685.8371574961016,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,5.25
173,22,1016,1444,286.9560654439247,2807.540036137719,823,2026,137.35711987327048,127.2320982153907,149.5989455706542,2680.3079379223286,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,5.5
174,23,1016,1440,285.7360708893344,2865.2577906487463,836,2026,137.60171777926288,127.69545308284448,148.13435311007154,2737.562337565902,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,5.75
175,24,1016,1440,281.2176431276454,2742.7637682235586,1755,500,142.0745526100839,126.110121036608,139.14309051756146,2616.6536471869504,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,6.0
176,25,1016,1436,277.32259102497466,2647.3536546125097,1772,508,141.40919779213385,125.95151110121036,135.9133932328408,2521.402143511299,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,6.25
177,26,900,1367,298.875225860746,3601.744882552412,1772,508,140.59721294027375,125.46281032647708,158.27801292047226,3476.282072225935,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,6.5
178,27,909,1419,289.83829608178013,3496.894680824732,1772,508,139.3251652186827,124.95571891784856,150.51313086309742,3371.9389619068834,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,6.75
179,28,875,1384,292.9980941065815,3575.5015964951363,1772,508,138.46360238607954,124.80228212172966,154.53449172050196,3450.6993143734067,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,7.0
180,29,875,1406,287.9564367218633,3546.195490210638,1772,508,138.1101457884706,124.41135120417812,149.84629093339274,3421.78413900646,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,7.25
181,30,875,1406,285.4137768867107,3531.6131283879117,1772,508,137.49897279770303,124.19021806390931,147.91480408900767,3407.422910324002,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,7.5
182,31,875,1406,280.37803519714856,3320.189450756169,1772,508,137.51045766193906,124.29744313259572,142.8675775352095,3195.8920076235736,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,7.75
183,32,875,1406,278.4926858246083,3392.8931957129776,1879,478,137.26783990495284,124.24534046186976,141.22484591965548,3268.647855251108,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,8.0
184,33,875,1406,272.94245191950694,3230.6929283928616,1862,564,137.6407019628227,124.61656889680948,135.30174995668423,3106.076359496052,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,8.25
185,34,875,1406,269.05467686443404,3074.6257518378256,1845,572,137.87445855300612,124.5657038192124,131.18021831142792,2950.060048018613,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,8.5
186,35,875,1440,265.1292789782431,2817.05876092176,1845,572,137.67978515383282,124.5326848345338,127.4494938244103,2692.5260760872256,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,8.75
187,36,841,1406,269.55278334694685,3242.250167075073,1841,602,137.92346724090987,124.62748446820623,131.62931610603698,3117.6226826068664,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,9.0
188,37,841,1406,267.6294151134873,3133.854285785005,1841,602,137.54347664661765,124.66797851538328,130.08593846686966,3009.186307269622,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,9.25
189,38,841,1380,265.33219474765474,2875.221727184971,1841,602,137.67730996757507,124.5956288210688,127.65488478007968,2750.626098363902,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,9.5
190,39,841,1380,260.67055270909134,2805.5281799955446,1841,602,137.5985990445781,124.7734214499641,123.07195366451325,2680.7547585455804,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,9.75
191,40,841,1380,255.83398925769168,2723.7830746763693,1837,602,137.44234053612536,124.78282715774364,118.3916487215663,2599.0002475186257,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,10.0
192,41,841,1380,253.80963342491523,2644.8350535877826,1841,602,137.8440880176233,124.81995495161011,115.9655454072919,2520.0150986361723,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,10.25
193,42,841,1380,249.2104898393604,2447.887997821836,1841,606,137.7665156803049,124.70423999405956,111.44397415905549,2323.1837578277764,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,10.5
194,43,841,1380,246.4235538724289,2304.197742630133,1841,606,137.82408851266058,124.7870597262444,108.59946535976832,2179.4106829038883,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,10.75
195,44,841,1380,241.189005222643,2212.3550159649512,1841,602,137.50149748768595,124.43699413380855,103.68750773495704,2087.9180218311426,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,11.0
196,45,841,1380,238.6077077300067,2126.1022499443084,1845,594,136.83661295512488,124.54968936412465,101.77109477488182,2001.552560580184,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,11.25
197,46,811,1384,243.3559812875919,2304.9850746268658,1802,589,136.70758149550753,124.42692012573946,106.64839979208438,2180.5581545011264,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,11.5
198,47,811,1384,240.1716294151135,2312.900472760575,1802,589,136.40513848667112,124.38692111581396,103.76649092844238,2188.5135516447613,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,11.75
199,48,811,1384,236.00955421895495,2195.955520902948,1802,589,136.18603499913368,124.67307739907427,99.82351921982128,2071.2824435038738,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,12.0
200,49,811,1384,231.6032028910176,2010.60802950422,1802,589,136.18576272864533,124.07739907428034,95.41744016237224,1886.53063042994,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,12.25
201,50,811,1384,228.71733372936316,1953.158238657459,1802,589,136.19660404445435,124.00150986361724,92.5207296849088,1829.1567287938417,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,12.5
202,51,811,1384,226.3669711145764,1940.7315660503448,1802,589,135.68651766045394,124.25922625677582,90.6804534541224,1816.4723397935693,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,12.75
203,52,811,1384,221.92017524318703,1822.9195811984853,1802,589,135.89039875250612,124.14234796168412,86.02977649068094,1698.777233236801,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,13.0
204,53,806,1389,219.9776243162298,1716.5109774510531,1802,589,135.67332491770006,124.14133313531843,84.30429939852974,1592.3696443157346,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,13.25
205,54,806,1376,215.99361401945492,1687.3242493997673,1802,589,135.4745179574763,124.01066805277097,80.51909606197864,1563.3135813469962,RSPO,TopFLASH,Position 1_RSPO_TOPFLASH_max_background_corrected.csv,1,Control,13.5
